date,hour,occurrences,volume,close
2020-08-06,15,0.0,0.0,4.9835714285714285
2020-08-07,9,0.0,-0.0106571918097682,4.98
2020-08-07,10,0.0,-0.0367112450940441,4.981428571428571
2020-08-07,11,0.0,-0.0433778725826927,4.979285714285715
2020-08-07,12,0.0,-0.046509272393366,4.9750000000000005
2020-08-07,13,0.0,-0.0010786833981821,4.971428571428571
2020-08-07,14,0.0,0.0019527181304166,4.966428571428572
2020-08-07,15,-0.6989700043360189,-0.0045763279034307,4.964285714285714
2020-08-10,9,0.0,0.0012075919084377,4.9592857142857145
2020-08-10,10,0.0,0.03618693544374,4.945714285714287
2020-08-10,11,0.6020599913279624,0.0237062338543525,4.940714285714286
2020-08-10,12,0.0969100130080564,0.0072839414436858,4.935428571428572
2020-08-10,13,-0.0969100130080564,-0.0240050861268432,4.928285714285714
2020-08-10,14,0.0,-0.0055276939616373,4.924
2020-08-10,15,0.0,-0.0378556863915102,4.914
2020-08-11,9,0.0969100130080564,0.0202323311557908,4.916857142857142
2020-08-11,10,0.0,0.1279697147387457,4.932571428571428
2020-08-11,11,-0.3979400086720376,0.0238190033269845,4.944000000000001
2020-08-11,12,0.0,0.0172798089550552,4.957857142857143
2020-08-11,13,0.3979400086720376,0.0238153799293083,4.978928571428571
2020-08-11,14,0.0,0.0105011964330792,4.993928571428572
2020-08-11,15,0.0,0.0512610830816457,5.001785714285715
2020-08-12,9,-0.0969100130080564,-0.0159437754448532,5.011785714285714
2020-08-12,10,0.0,-0.1077602612461587,5.0217857142857145
2020-08-12,11,0.1760912590556812,-0.0383689186633553,5.029828571428572
2020-08-12,12,0.0669467896306131,-0.0191344394571482,5.036971428571428
2020-08-12,13,-0.2430380486862944,-0.0301348554812923,5.038757142857143
2020-08-12,14,0.0,-0.0241452435245257,5.045185714285714
2020-08-12,15,0.0,-0.0465731911935778,5.0580428571428575
2020-08-13,9,0.0,-0.0021758195462959,5.061614285714286
2020-08-13,10,0.0,-0.0358116335640144,5.057585714285715
2020-08-13,11,-0.3010299956639812,-0.0008825530719258,5.056685714285714
2020-08-13,12,0.0,0.0127978702384812,5.058114285714285
2020-08-13,13,0.0,0.0303779906705647,5.0574
2020-08-13,14,0.0,0.0268735934364334,5.05382857142857
2020-08-13,15,0.0,-0.0154890716749092,5.054542857142857
2020-08-14,9,0.0,-0.0166614378531164,5.0474000000000006
2020-08-14,10,0.0,0.0153486698679508,5.039
2020-08-14,11,0.3010299956639812,-0.0220718490553331,5.029714285714285
2020-08-14,12,0.1760912590556812,-0.0153247004268539,5.019714285714286
2020-08-14,13,0.0,-0.0153029845930952,5.009457142857143
2020-08-14,14,-0.1760912590556812,-0.0408375225281396,4.999457142857144
2020-08-14,15,0.0,0.0329443858636064,4.989457142857143
2020-08-17,9,0.0,0.1053050994077908,4.994457142857143
2020-08-17,10,0.1760912590556812,-0.0229860625874307,5.0026
2020-08-17,11,-0.1760912590556812,0.045715485710942,5.014028571428571
2020-08-17,12,-0.3010299956639812,0.0066707721251608,5.024028571428572
2020-08-17,13,0.0,0.0022135469193926,5.035000000000001
2020-08-17,14,0.0,-0.0036815174990527,5.047142857142857
2020-08-17,15,0.4771212547196624,-0.0271313043559455,5.058571428571428
2020-08-18,9,0.0,-0.0777959373307091,5.065714285714286
2020-08-18,10,0.0,0.0385852765361516,5.0685714285714285
2020-08-18,11,0.0,-0.039911650696025,5.065714285714286
2020-08-18,12,0.1249387366082999,-0.0138644581976752,5.063571428571429
2020-08-18,13,0.0,-0.0318319922821412,5.063571428571429
2020-08-18,14,0.0,-0.0054164106607741,5.064285714285714
2020-08-18,15,-0.1249387366082999,0.0108552327457713,5.067142857142857
2020-08-19,9,0.0,-0.0228391371468008,5.0663
2020-08-19,10,-0.1760912590556812,-0.0317558919942531,5.066728571428572
2020-08-19,11,0.0,-0.0347936964622332,5.068871428571429
2020-08-19,12,0.0,0.0100448743759349,5.0703000000000005
2020-08-19,13,0.0,0.0137318429296984,5.071014285714286
2020-08-19,14,0.0,0.0985491278521824,5.068157142857143
2020-08-19,15,-0.3010299956639812,0.0111748074598088,5.059585714285714
2020-08-20,9,0.0,0.0035880290388403,5.0525714285714285
2020-08-20,10,0.0,0.0125989087794424,5.048571428571429
2020-08-20,11,0.3010299956639812,-0.0026321159334381,5.045714285714285
2020-08-20,12,-0.3010299956639812,0.0054924167962893,5.040814285714286
2020-08-20,13,0.6020599913279624,-0.0071716854592462,5.035814285714286
2020-08-20,14,0.0,-0.0823681587597437,5.036528571428571
2020-08-20,15,0.3010299956639811,-0.0459688515696354,5.039385714285714
2020-08-21,9,0.0511525224473813,0.0258118416441011,5.031528571428572
2020-08-21,10,0.0871501757189002,-0.0080473080771641,5.023957142857142
2020-08-21,11,0.0,0.0166788269970181,5.015742857142857
2020-08-21,12,0.0377885608893997,-0.0352732959091914,5.010642857142857
2020-08-21,13,-0.1249387366083,0.0070992244825429,5.002071428571428
2020-08-21,14,0.0,-0.0032505474252992,4.992785714285715
2020-08-21,15,-0.255272505103306,-0.0165931750342798,4.982785714285714
2020-08-24,9,-0.0969100130080564,-0.0282849116028671,4.989557142857143
2020-08-24,10,-0.3010299956639812,-0.0259564342544074,4.9957
2020-08-24,11,0.3979400086720376,-0.0141410897903124,5.000485714285714
2020-08-24,12,-0.0969100130080564,0.0016240775371629,5.002628571428572
2020-08-24,13,0.0,0.0038329487774042,5.008771428571429
2020-08-24,14,0.0,-0.0134352443210117,5.013771428571429
2020-08-24,15,0.0969100130080564,0.0006942308804065,5.0202
2020-08-25,9,0.0,-0.0099486651276539,5.022371428571428
2020-08-25,10,0.0791812460476247,0.0502633989752006,5.023085714285714
2020-08-25,11,-0.4771212547196624,0.0069692372031289,5.0203
2020-08-25,12,0.0,0.0318898889848062,5.022442857142857
2020-08-25,13,0.0,-0.0130187307793772,5.024500000000001
2020-08-25,14,0.0,-0.0007601954440286,5.026642857142858
2020-08-25,15,-0.3010299956639812,-0.0358948650207349,5.028071428571429
2020-08-26,9,0.0,0.0152448460650811,5.0277
2020-08-26,10,0.0,-0.0312670294062895,5.029128571428572
2020-08-26,11,0.0,0.0231948954877987,5.036057142857144
2020-08-26,12,0.3010299956639812,-0.003349607368289,5.041057142857143
2020-08-26,13,0.1760912590556812,0.0196259479621918,5.042857142857143
2020-08-26,14,0.0,0.0521249792368125,5.042857142857143
2020-08-26,15,0.0,0.0814310926618473,5.045
2020-08-27,9,0.1249387366082999,0.0121769461446055,5.037857142857143
2020-08-27,10,0.0,0.0994366249337357,5.035685714285714
2020-08-27,11,-0.1249387366082999,0.004221851863992,5.034971428571429
2020-08-27,12,-0.1760912590556812,0.0054929491084712,5.027114285714285
2020-08-27,13,-0.3010299956639812,0.0351581077493801,5.026400000000001
2020-08-27,14,0.3010299956639812,-0.0240598828940949,5.025685714285714
2020-08-27,15,0.3010299956639812,-0.016256191553122,5.019971428571429
2020-08-28,9,-0.1249387366082999,-0.0192191798246481,5.0208
2020-08-28,10,0.0,-0.091362058385271,5.016542857142857
2020-08-28,11,0.0,-0.0173380192121772,5.008685714285714
2020-08-28,12,0.0,-0.0076238054014483,5.005828571428571
2020-08-28,13,0.1249387366082999,0.0497173086922178,4.992257142857143
2020-08-28,14,0.0,0.0044530546430436,4.981542857142857
2020-08-28,15,0.0,-0.0130219329939604,4.976542857142857
2020-08-31,9,0.0,-0.0073658710094894,4.965000000000001
2020-08-31,10,0.0969100130080564,-0.0174700399746035,4.954285714285715
2020-08-31,11,0.0,0.0473562495332657,4.9394
2020-08-31,12,0.0,0.0092531581265955,4.926542857142857
2020-08-31,13,-0.0969100130080564,-0.0889977957711485,4.917257142857143
2020-08-31,14,-0.1249387366082999,0.0372345224447796,4.907257142857143
2020-08-31,15,-0.4771212547196624,0.0572314304238599,4.897971428571428
2020-09-01,9,0.0,0.0287387804887293,4.8829714285714285
2020-09-01,10,0.0,0.0740490565447302,4.866542857142856
2020-09-01,11,0.4771212547196624,0.1084467963695976,4.848571428571428
2020-09-01,12,0.2218487496163564,0.0113494178131121,4.830071428571428
2020-09-01,13,0.0,0.0245770382387497,4.808642857142857
2020-09-01,14,0.0791812460476247,0.0178015875770123,4.784142857142856
2020-09-01,15,0.0,0.0785090189883161,4.757014285714285
2020-09-02,9,0.0,0.02815278775536,4.747014285714286
2020-09-02,10,-0.0791812460476247,-0.0015807921269237,4.737014285714286
2020-09-02,11,-0.2218487496163564,-0.0718705584881442,4.734685714285715
2020-09-02,12,0.0,-0.0057196266182639,4.7360428571428566
2020-09-02,13,0.0,-0.0183162867368045,4.740628571428572
2020-09-02,14,-0.1760912590556812,-0.0313360908946709,4.751557142857143
2020-09-02,15,0.3010299956639812,-0.0890502037474547,4.760114285714286
2020-09-03,9,0.0,0.0268327387011018,4.746542857142857
2020-09-03,10,0.0969100130080564,0.0989014768606004,4.720942857142857
2020-09-03,11,0.0,0.0716001747461039,4.698271428571429
2020-09-03,12,-0.0969100130080564,0.0369596798661513,4.663985714285714
2020-09-03,13,0.0,0.0358103409143506,4.631542857142857
2020-09-03,14,0.3010299956639811,0.0187554695952982,4.5929714285714285
2020-09-03,15,-0.1249387366082999,0.0106971598689744,4.557257142857142
2020-09-04,9,0.0,-0.0185881223863306,4.528971428571429
2020-09-04,10,-0.0791812460476247,-0.009999337517728,4.511
2020-09-04,11,0.0,-0.0288914558506014,4.495285714285714
2020-09-04,12,-0.0969100130080564,-0.0272012296612196,4.488142857142857
2020-09-04,13,0.0,-0.0340559177038759,4.478857142857143
2020-09-04,14,0.0,-0.0143619239071179,4.478857142857143
2020-09-04,15,0.0,-0.0158497161798178,4.470285714285715
2020-09-08,9,0.0,0.0418789355814404,4.438571428571428
2020-09-08,10,0.0,0.0060521795241799,4.401428571428572
2020-09-08,11,0.3010299956639812,0.0422615500899086,4.357142857142857
2020-09-08,12,0.0,0.0009965244091283,4.312142857142857
2020-09-08,13,0.0,0.0059706788524467,4.2700000000000005
2020-09-08,14,0.0,0.051791383912727,4.213571428571429
2020-09-08,15,0.0,0.0258703677556129,4.160714285714286
2020-09-09,9,-0.3010299956639812,-0.0181507020985343,4.151428571428571
2020-09-09,10,0.0,-0.0558755463674547,4.153571428571429
2020-09-09,11,0.0,-0.0670012840323561,4.157142857142857
2020-09-09,12,0.0,-0.0053820541147189,4.162142857142857
