date,hour,occurrences,volume,close
2020-08-06,16,0.0,0.0,4.9535857142857145
2020-08-07,9,0.0,0.05793693310827752,4.984999999999999
2020-08-07,10,0.0,0.025756565858490177,5.002142857142857
2020-08-07,11,0.0,-0.04127850729161153,5.0
2020-08-07,12,0.0,-0.037364581642079564,4.975
2020-08-07,14,0.0,-0.01103965019495945,4.9557142857142855
2020-08-07,15,0.0,-7.565210716453663e-05,4.935714285714286
2020-08-07,16,0.0,0.0007051937006030684,4.921428571428571
2020-08-10,9,-0.12493873660829996,-0.055861153944583464,4.886428571428572
2020-08-10,10,-0.17609125905568124,-0.09659689069770216,4.853142857142857
2020-08-10,11,0.0,-0.038912322868552174,4.833857142857143
2020-08-10,12,0.0,4.549720760227416e-05,4.831714285714286
2020-08-10,14,0.0,-0.059418458074516955,4.82457142857143
2020-08-10,15,0.0,-0.02902016884412628,4.822428571428572
2020-08-10,16,0.0,-0.07168874746390941,4.819571428571429
2020-08-11,9,0.0,-0.0085601819763097,4.817428571428572
2020-08-11,10,0.0,0.02199209963001536,4.829285714285715
2020-08-11,11,0.0,0.0353605625030724,4.835714285714286
2020-08-11,12,0.0,-0.0370911103273075,4.8378571428571435
2020-08-11,14,0.0,-0.005257236219262218,4.847142857142857
2020-08-11,15,0.0,0.02169383816935433,4.853571428571429
2020-08-11,16,0.0,0.10944440466697891,4.847857142857143
2020-08-12,9,0.0,-0.029552902987718177,4.8549999999999995
2020-08-12,10,0.0,-0.03042177726701567,4.8585714285714285
2020-08-12,11,0.0,-0.0440745123106101,4.857857142857143
2020-08-12,12,0.0,-0.014115253746184386,4.854685714285714
2020-08-12,14,0.0,0.007876867115006903,4.849485714285715
2020-08-12,15,0.0,-0.009067346681851163,4.843057142857143
2020-08-12,16,0.0,-0.12424422988764405,4.847342857142857
2020-08-13,9,0.0,0.035845212617863886,4.850914285714286
2020-08-13,10,0.0,-0.008885833999738857,4.852371428571429
2020-08-13,11,0.3010299956639812,0.022176808246519464,4.858085714285715
2020-08-13,12,0.17609125905568124,0.04020525287839227,4.871971428571428
2020-08-13,14,0.3679767852945944,0.006444447561295696,4.882885714285714
2020-08-13,15,0.0,0.016325016351177446,4.8936
2020-08-13,16,-0.06694678963061318,0.011352172446149389,4.903599999999999
2020-08-14,9,0.06694678963061318,-0.004760435178359224,4.900742857142857
2020-08-14,10,0.0,0.009711209478973082,4.890000000000001
2020-08-14,11,-0.06694678963061318,-0.0023572146133448157,4.875
2020-08-14,12,-0.07918124604762478,-0.028907185411847003,4.854285714285715
2020-08-14,14,-0.39794000867203766,0.0009239623991046386,4.834285714285714
2020-08-14,15,0.0,-0.014700954107714104,4.813571428571429
2020-08-14,16,0.0,0.054721644560060234,4.800714285714285
2020-08-17,9,-0.3010299956639812,-0.013548304149669121,4.792857142857143
2020-08-17,10,0.0,-0.007622964346718497,4.787857142857143
2020-08-17,11,0.0,-0.012302305978629136,4.7907142857142855
2020-08-17,12,0.0,-0.0023905199504570263,4.791714285714286
2020-08-17,14,0.0,-0.024876242841423313,4.7954
2020-08-17,15,0.0,-0.019697112786235316,4.804685714285715
2020-08-17,16,0.0,-0.07023004822466916,4.806114285714286
2020-08-18,9,0.0,0.0033356531275678947,4.806114285714286
2020-08-18,10,0.0,-0.009652212495402601,4.8032571428571424
2020-08-18,11,0.0,-0.009546865064608667,4.7954
2020-08-18,12,0.3010299956639812,0.012990822129228974,4.788685714285713
2020-08-18,14,0.0,0.03934161925370194,4.785014285714285
2020-08-18,15,0.17609125905568124,0.008329188461968506,4.780728571428571
2020-08-18,16,0.0,0.010463349937407607,4.777871428571428
2020-08-19,9,-0.17609125905568124,0.04496055280107658,4.777871428571428
2020-08-19,10,0.0,0.020414671568621756,4.778157142857142
2020-08-19,11,0.0,0.02026275106033726,4.781014285714286
2020-08-19,12,-0.3010299956639812,-0.006369537942958026,4.7853
2020-08-19,14,0.0,0.005413099715958047,4.791014285714286
2020-08-19,15,0.0,0.03142331559875977,4.793871428571428
2020-08-19,16,0.0,-0.013286366356217272,4.7924428571428574
2020-08-20,9,0.0,-0.031898174116793854,4.787442857142857
