occurrences,volume,price
-0.0543576623225927,-0.03508875343444651,-0.002436782837881133
-0.04830467957455503,-0.0066450944288786095,-0.0020454537455822657
-0.18364439694612714,-0.020010690995146935,-0.0019154869372218456
-0.014723256820706347,-0.01798218482131515,-0.0015773151874081247
0.029963223377443202,0.10116354376212851,0.0009006213753341423
0.10473535052001298,0.04003545483056566,0.0017314288735034934
-0.11997531707674987,0.08873007685363839,0.0008365671337565139
0.0,0.060810105516831525,0.0002267848458866542
-0.04275198042094989,0.03224606537967902,-0.0005274700855437955
0.04275198042094988,0.04988033856631111,-0.0003336830301624204
-0.20035983378261796,0.0379481376749351,-7.545834760905198e-5
-0.036212172654444715,-0.005259163396862614,0.0010394596182610686
-0.0644579892269185,0.08560943836743934,0.0006054826665677066
0.03103423373996882,0.03113833413892101,0.0007519727600401396
-0.05293607518779853,-0.020570847108631257,0.00030358356139385134
-0.05351925572648826,-0.051579726030985665,-2.1257758218337213e-5
-0.053245511953225105,-0.07046020797656825,-7.439396073523302e-5
0.04699656267622358,-0.01750494454354994,-0.000606821486417586
-0.06338697886439294,-0.006005003948978742,-0.0019240763487282239
-0.07828671538759509,-0.05630366164159453,-0.0023331256054394387
-0.06244628840393674,-0.011146382784156729,-0.0020219145626603867
-0.061371687629067355,-0.02378141995774241,-0.0020869047720254675
-0.09353027235667581,0.02766090875413899,-0.0010945904119257456
-0.10337605525728812,0.029265598515336045,-0.0012590014908979241
-0.08695564291300333,0.011730349294205779,-0.0010340912463396902
0.01787472376970434,0.02563764909503754,5.017043664185686e-5
0.003664954086405364,0.05455329291946031,1.0329927041227113e-5
-0.0072992387414994656,0.03936636547652777,7.37923394572462e-5
0.010995384301463145,0.05639861639114887,7.380487987617549e-5
0.03476210625921191,0.04177846846299081,0.0
0.09141570246463643,0.04615541455706537,-7.380487987617512e-5
0.10002324843219934,0.03477602714280551,-0.00044256607951228665
-0.012321237210966753,0.03300573780112469,-0.00023437729399000784
0.054965492347498895,-0.016643009575616298,0.000579540133259186
0.021189299069938092,-0.03327780381275283,0.00029522856107586315
0.041754748107001215,0.002421350162801911,0.000620634005021207
-0.041754748107001194,-0.04517329186250274,0.00037132654978741704
-0.03140846425162414,0.005237346480341016,0.0002961051747317524
-0.047772781796000675,-0.06818862946124463,0.0005928166986352248
-0.42256248358036963,-0.4420643635307576,-0.007631093492799856
-0.3889566680708806,-0.20753408596176595,-0.007941665512452779
-0.1784124536882458,-0.13599813452875167,-0.008781679266919308
-0.1461721287268472,-0.06881507258060307,-0.007534063046747556
-0.06021832779313564,-0.030034094437432764,-0.006973205013700132
-0.05389457145393892,-0.037351705564867124,-0.007595222048420326
-0.07415157467127538,-0.060564933493266575,-0.008691615105324079
-0.051422374105119704,-0.08704077105800975,-0.002864165746945373
-0.02178736363344855,-0.014060756897181378,-0.0008905443625815894
-0.005876226500446375,0.008995897857313181,0.001686708600034107
0.020362235571368542,-0.018327308510173067,-0.00011308448990125314
-0.0012465407005219252,-0.000756878123449272,-0.0008439535828665312
-0.004950688911858358,-0.0016381277127650062,-0.001359854649409612
0.024425616394268084,0.01369154059625508,0.0015518722403875065
0.03298655671941378,0.000411450369857006,-0.0036184523897275387
-0.07169627806749401,-0.08607197130938761,-0.0064711646036359075
-0.40434679885368197,-0.16431784147888237,-0.027750092011172785
-0.30579122533254666,-0.07553972299144927,-0.02244086049125953
-0.14055473304436528,-0.05263244182439641,-0.027172337381613714
-0.07964283740475858,-0.07641983653587525,-0.020869916545734595
-0.037107658338484645,-0.04195906590891536,-0.01880932268742402
-0.033924043081793365,-0.021818958175166703,-0.0006783002721545679
