occurrences,volume,price
0.019638266318367962,0.0013141038037492133,0.005978835470640368
0.030234158441340968,0.02082766183927508,0.0031701153609155967
0.02767711713611323,0.005977505422335504,0.0044922959487381006
0.01653581284211961,0.01527460399112723,0.0022680473629319332
0.05888210547060172,0.061115624181659514,0.015977484321145576
0.050043527565543144,0.0010875385779674182,0.01138018518793308
0.10816106797028564,0.018731923174054886,0.010689375103179858
0.04609089509658169,0.004669699940243044,0.0083482824094591
0.045874535294412315,0.03520585628663724,0.007216706356025444
0.06968682699664207,0.03164383257723385,0.006975169134281368
0.07209279205938533,0.021987275815374116,0.006834753581448522
0.009892022492399592,0.02019610767595403,0.00748266333313643
0.07013039202539913,0.1195510137950424,0.006563407175330908
0.008469716620149913,0.02544634719423715,0.006582012844039607
0.020097808238756898,0.011851671850439272,0.006566378331427958
0.0006640589702114906,0.0019980938195058844,0.0076455214695328524
0.0013311718679596522,0.009901936102175215,0.005643212511741436
0.0013311718679595841,0.002129519378206069,0.0073309458378261975
0.048832744804163594,0.05312176017278697,0.0003392744083604337
0.01861275624803062,0.0265597009479463,0.003164354859828584
0.014201629903029643,0.051970009984176065,0.007156248255021095
0.00040082557704777827,0.057103317171893216,0.011584845617338333
0.03685272510375729,0.06501174622640814,0.008345326221672422
0.010429528218932154,0.01777635106245244,0.003885295646931014
0.022038359911056054,0.02250781980130065,0.0030290540632656984
0.0,0.007470625852269822,0.000611809967084745
0.02826675840033964,0.054916653643397165,0.0005201917101579484
0.03296684383838352,0.06894869200428129,0.004512180178155795
0.02781566256129083,0.06584879229263631,0.010809996513335715
0.08407751529192815,0.10999040252426379,0.0059304722591734145
0.007149041789664057,0.06474430371929017,0.0025217049548588747
0.00910503960476178,0.07090047120086485,0.001320404867377349
0.0054858979780310945,0.011398342442737231,0.0023231653233855647
0.03927785567601708,0.0018347203091622544,0.0016424604017596172
0.02736618421636629,0.026340236701675398,0.0016493375208992207
0.04614998447071844,0.026099707894377558,0.0019553648133480415
0.04202141415967889,0.0018959618345042117,0.0006498367476324616
0.0494257031468753,0.012822593791483315,0.000962104104469101
0.04275198042094988,0.021257460678133795,0.0008685892533364086
0.07196759100566404,0.039214720126004673,0.0003226665442362898
0.0,0.02074227179884935,0.00021617094574903815
0.060887254247100425,0.023563667811645927,0.001849994272280404
0.014773345567881827,0.018615219985081338,0.0008202615108671566
0.01685304683847157,0.0021747426836060623,0.00021870662376818756
0.046104787246038705,0.01644146856280251,0.0004373031643683901
0.014124642691606286,0.0004054151132967251,0.0005460104641066476
0.02020338608828699,0.05532060477199665,0.003778217956735818
0.07805467088437056,0.026105907810077718,0.0032054252861549904
0.002244420922452278,0.02499700584019228,0.0020019624978788084
0.039828463568419376,0.03849674787123469,0.0028492942019778204
0.022663984635943785,0.02127723520746693,0.002305147978746721
0.010219165181686082,0.00015473152706586536,0.0023605230965060204
0.007509601778745516,0.005862424363261591,0.0009078254981130693
0.32750489119560305,0.325877483977498,0.00321084473958865
