occurrences,volume,price
-0.02224722197775623,0.028308451341797033,-0.006639127593964546
-0.01718521241090707,0.020598381586185967,-0.009518968763463517
-0.012667136704534109,0.01721712081243712,-0.010782708233284935
-0.011678889076947781,-0.000313559150625069,-0.014212030984245106
-0.018732584931959843,0.033564923030368427,-0.0037026358269842815
-0.035758402208964556,0.012205200676734128,-0.0022773178695877855
-0.0065598814412787055,0.022154357188970793,0.00436483169062616
0.03147822614867969,0.11520357231480527,0.003603905200740511
0.026123104981854873,0.07036358162909377,0.004902914135158638
-0.009026231570963937,0.0019159819593287965,0.0023271417499010805
0.013421326726662663,0.04190497099358568,0.007524508018556385
0.061013484296500456,-0.08743098422828519,-0.00569261606802132
0.04883473452092161,-0.08394722004714782,-0.0019241934703640494
0.018511673633093185,-0.010693053451862474,-0.009017021340792165
0.024240306787856672,-0.03232138828850269,-0.010276857189906802
0.0031500100518563057,-0.014356398376441417,-0.007938056472929101
0.04427463987628187,0.019387743098721228,-0.0037578579916930747
0.02068947799750231,0.0009585237369205547,-0.006258716608243375
0.017117269047211083,0.09302337508762615,0.004381605782684673
0.04321880995111936,0.1360121395383253,0.0014075418945539782
0.007170548907555365,-0.03503836317616701,0.0004231536639087588
0.030453674566668577,0.07717557809690542,0.005443572025482221
0.024607139921945884,0.027072166282090623,0.0026526862585455435
0.009137460000309825,0.014494114706226588,0.0010972733479572066
0.009914845582727691,0.03393307933024496,0.0006250525955310544
-0.0005809960490625836,0.030651947522533037,-0.0009330808193370437
-0.003037542480933382,0.004675826885425891,-0.004786916569423615
-0.022334046972209066,-0.022487081284980757,-0.004566226043907134
-0.02963450292634888,-0.11979571557108379,-0.0016103123215194467
-0.021578866383745374,-0.04018204391156584,-0.004569409394858216
-0.021484719772058427,-0.028409634993505333,-0.0014952797587382799
-0.020250761084087264,-0.05238895889603493,-0.005960521140587668
-0.017865809514680767,-0.04049616772594642,-0.011208005025149851
-0.0309098454249661,-0.04447440384168667,-0.011404656167798712
-0.050141461402264255,-0.06621427011587627,-0.014105272119061606
-0.11487672293758969,-0.19542072508794245,-0.04071278937972868
-0.0867937886539456,-0.10903513490861115,-0.016071570096863233
-0.033679810256411286,-0.035634453355227295,-0.022210960909717796
-0.027042083404060592,-0.04996757547911777,-0.024671144057828793
-0.057329995138835695,-0.024057541353631008,-0.04561692882683267
-0.07705417714316884,-0.0774740100622116,-0.06372212850870604
-0.05506521734929492,0.005505066495735365,-0.03867667809731924
-0.03133975220624654,0.0634692619887064,0.0006881281609012889
-0.002653773688735959,0.05418587335331344,-0.016613563300132597
-0.00958470127584239,0.003893136934701468,-0.013219001127874202
-0.01280527037206291,0.037021132703717506,-0.008619511568510917
0.0020532761884212475,0.007363207938186233,0.0015714780146855003
0.014708116761810091,0.10494422060973287,0.021711685038108233
0.031702370325431634,0.04780166123988246,0.00897947987704999
0.034795189061124984,0.01719848807869655,-0.027020676715329196
-0.01435034966951483,-0.05176555296960002,-0.0265740462192351
-0.03665878484110464,-0.049646465334854895,-0.03587756551086095
-0.05038371179348084,-0.05361958797049487,-0.04141003682783165
-0.05309536588259269,0.004084020011000886,-0.11167685903508348
-0.07557325827543104,-0.0025157183817778425,-0.11019449237438499
-0.10063388990219295,-0.019670933236700296,-0.07087362708817058
-0.11553295966946818,0.028810057780721654,-0.06388855426981833
-0.06091864568476502,0.07666866903011295,-0.050221596934885294
-0.041523646081668704,0.09425413413487474,-0.04008660855637609
-0.019791236026563703,0.11458765102144673,-0.03880599494451551
-0.05099461938884446,0.03266309707754262,-0.028477491309334194
-0.032021186835052354,0.0618994955640769,0.01925233631843707
-0.019062462630162858,0.026559661834361627,0.010506229730184112
0.020763521170389123,0.027473026108804942,0.019611563359657525
0.018808941321580584,0.012783164524058012,0.016974177521408514
0.005756662414683006,0.019168683521457328,0.014996083192255432
-0.004299401059564582,0.031479476551370664,0.032252954298478395
0.041179992428372156,0.0042080578448345654,0.03571787568934362
0.039164365395404806,-3.501885881307133e-5,-0.01705515740087171
0.060649263224355904,0.0656227216847199,-0.019545354385128184
0.03841011253915925,0.009068119887768825,-0.019842128911914045
0.013310787034929772,0.003713576958813797,-0.007416751037759653
0.013419554301400093,-0.019965679028225724,-0.0076707214318298056
0.019697910703784148,-0.02822567843050653,-0.026503515781823937
-0.005050823135198313,0.02262455115969092,0.009412664817918377
-0.039118292395771415,-0.016535074662917558,0.019983792432556435
-0.013370396233493866,-0.008008957864367323,0.017372636617001294
0.0030766146258435108,0.0288742752814765,0.01817899245927804
0.0006110248427220753,0.018511005594369637,0.006001553141560108
0.016148209164935534,0.05164470693349394,0.010157797253415429
0.009196883278818829,0.0499326922467173,0.024674583531053486
-0.01973672001241151,-0.08281091989298361,0.04072179456521548
0.009308269710947581,-0.10571832725593926,0.042165056320648556
-0.03054153131659513,-0.08590312299014152,0.04618320027779274
-0.005858775356098447,-0.03576634024382368,0.046281684942137725
0.018952937815835385,-0.00965391147448883,0.05845022851824153
0.011765428969243916,-0.024783818655477685,0.06488405503270628
0.01101593269282505,-0.005913491826214827,0.07408374797816795
0.058225127083381546,0.01862732760316071,0.013282388400095678
0.08351798993337374,0.077251803812017,-0.0048107318962226095
0.11894929087093561,0.09925539364857502,0.013044283892749904
0.07081570159019569,0.036535965805820365,0.011324492144636452
0.02434637971628875,-0.013144888769924179,-0.001991218013215281
0.04143931521099056,0.021944036076399272,0.0012467853604654295
0.05339115875417763,0.01903784158200162,-0.00100101940528146
0.02862967209551908,0.05292366704953333,0.006080206185180057
0.007573599470642912,-0.019096489212739386,0.018452492113333722
-0.042066480160967507,-0.11540901228217863,0.017125529696276218
-0.021988475262123594,-0.01928386005809072,0.0256909318139927
-0.0193093293044509,-0.033498025228600695,0.036766693712704024
-0.02402529029564082,-0.006864313363734069,0.033321784871965986
-0.018845287626378632,-0.029755425862292295,0.03510342904376737
-0.01181826617729913,-0.08544947924105877,0.0005866569197748451
-0.01639241531118581,-0.08369134984118223,0.000551043342822676
0.026384167880165496,0.02037554465440526,0.0039906600934335994
0.022500290075977137,-0.002011791563240972,0.0007277881979334552
0.03914444124835163,0.023986222408929413,-0.0009573628963010013
0.03494780989805277,0.0059269376920462824,-0.002469802783989161
0.02998786350010755,0.007408167521758953,-0.009761561557990186
0.06194893031617759,0.07306035591285372,0.017182556487816556
0.0969313275516009,0.14930828960487014,0.009849750250541956
0.07788296944941321,0.08663527859308288,0.004715556222015771
0.05613792678639085,0.052095476169924715,0.003414282379973978
0.040580865341536675,0.04478391081173159,0.001350610649484488
0.04875943578134138,0.028761249191237938,0.002047642705352413
0.05614974842287507,0.06607519980341364,0.0038783622175891552
-0.004640589140093483,0.043011586190939685,0.011447166531636585
